x,y,z
0.014834,-0.0177152,0.285485
0.0151245,-0.0182959,0.237155
0.0165911,-0.0215727,0.226596
0.0273033,-0.0457518,0.310293
0.0310682,-0.0540764,0.318571
0.0772343,-0.153946,0.445093
0.078508,-0.156072,0.423196
0.0793624,-0.157264,0.401456
0.0796025,-0.15711,0.379026
0.0796079,-0.156449,0.357726
0.0824251,-0.16116,0.331202
0.0837193,-0.16324,0.318885
0.0806169,-0.144144,0.125881
0.0776644,-0.137772,0.117347
0.0787295,-0.139297,0.113185
0.0797497,-0.140721,0.108977
0.0807238,-0.142043,0.104724
0.0733749,-0.127289,0.0943229
0.0741574,-0.128283,0.0904638
0.079351,-0.137717,0.0892875
0.0755911,-0.129996,0.0826535
0.0762405,-0.130713,0.0787079
0.0768441,-0.131336,0.0747387
0.0907915,-0.157116,0.07566
0.0825613,-0.141038,0.068176
0.0966272,-0.166802,0.0673019
0.0787854,-0.132892,0.0586824
0.0838808,-0.141831,0.0552912
0.0794635,-0.133106,0.0505849
0.084497,-0.14186,0.0466594
0.057263,-0.0457125,0.405192
0.81566,-0.712079,0.987783
0.82406,-0.717164,0.947015
0.825523,-0.716117,0.900231
0.837201,-0.724009,0.865373
0.836381,-0.720937,0.819459
0.828035,-0.711333,0.768728
0.836814,-0.716625,0.734597
0.845482,-0.721779,0.700944
0.852748,-0.725683,0.666762
0.846472,-0.717929,0.62382
0.839062,-0.709246,0.581826
0.843694,-0.71088,0.548726
0.548259,-0.45741,0.348486
0.602753,-0.500436,0.330599
0.567016,-0.468709,0.29153
0.572528,-0.471794,0.272189
0.58505,-0.480716,0.255374
0.611469,-0.501159,0.242528
0.827752,-0.679227,0.283101
0.86209,-0.705437,0.262282
0.867322,-0.70744,0.233048
0.879616,-0.715231,0.205088
0.876031,-0.709939,0.174213
0.879498,-0.710437,0.144653
0.890106,-0.716741,0.115645
0.900154,-0.72254,0.0860654
0.90185,-0.721531,0.0558363
-0.0769716,-0.123057,0.045449
-0.0816332,-0.131829,0.0495715
-0.0813311,-0.131797,0.053625
-0.0809777,-0.131673,0.0576722
-0.0805735,-0.131454,0.0617105
-0.0849155,-0.13981,0.067107
-0.0886658,-0.147155,0.0728438
-0.0837896,-0.138848,0.0756301
-0.0831493,-0.138219,0.079861
-0.0866399,-0.145162,0.086226
-0.0858584,-0.14429,0.0906336
-0.0850252,-0.143315,0.0950095
-0.0841412,-0.142236,0.0993509
-0.0832074,-0.141056,0.103655
-0.0738816,-0.124172,0.100993
-0.0729641,-0.122941,0.104752
-0.0720049,-0.121621,0.10847
-0.0668003,-0.112259,0.107779
-0.074102,-0.126575,0.120369
-0.0688862,-0.117136,0.11935
-0.0717645,-0.123115,0.127933
-0.0666163,-0.113716,0.126351
-0.0654272,-0.11188,0.129768
-0.0642035,-0.109962,0.133127
-0.0666287,-0.115123,0.142356
-0.0825301,-0.146631,0.175269
-0.0807131,-0.143663,0.179626
-0.0822805,-0.147329,0.190434
-0.0836294,-0.150592,0.201537
-0.0844316,-0.152796,0.212227
-0.085342,-0.155231,0.223853
-0.0829658,-0.151114,0.228426
-0.0805503,-0.146885,0.232872
-0.0780976,-0.142545,0.237189
-0.0756098,-0.138098,0.241374
-0.0757541,-0.138962,0.253398
-0.0705366,-0.128895,0.249337
-0.0679555,-0.124144,0.253109
-0.0698268,-0.12851,0.272741
-0.0692479,-0.127852,0.285048
-0.066286,-0.122246,0.288767
-0.06126,-0.112296,0.283501
-0.0566209,-0.103073,0.278717
-0.0538016,-0.0975918,0.28171
-0.0475318,-0.084792,0.266217
-0.0418455,-0.0731201,0.251079
-0.0394139,-0.0682679,0.253207
-0.0315538,-0.0517889,0.218344
-0.0308182,-0.0504406,0.229393
-0.0275191,-0.0435637,0.221261
-0.0254989,-0.0393925,0.222538
-0.0234788,-0.035186,0.223693
-0.0214604,-0.0309472,0.224726
-0.0201755,-0.0282779,0.235479
-0.0246379,-0.0382186,0.341107
0.99457,2.85653,0.833784
0.958927,2.76907,0.727768
0.922774,2.67921,0.62745
0.919931,2.68488,0.551316
0.91352,2.68022,0.474
0.906129,2.67262,0.397249
0.904506,2.68189,0.323255
0.89904,2.67988,0.248351
0.893272,2.67694,0.173876
0.88975,2.68066,0.0999589
-0.0284191,-0.132133,0.0458253
-0.0281944,-0.132099,0.0493586
-0.0279552,-0.131972,0.0528885
-0.0277019,-0.131755,0.0564127
-0.0274351,-0.131445,0.0599287
-0.027155,-0.131044,0.0634342
-0.0283691,-0.140298,0.0685879
-0.0280415,-0.139672,0.0723226
-0.0277015,-0.138948,0.0760382
-0.0273496,-0.138128,0.0797321
-0.0269862,-0.137211,0.083402
-0.0279968,-0.145658,0.0899793
-0.0275856,-0.144475,0.0938425
-0.027164,-0.14319,0.097672
-0.0267326,-0.141806,0.101465
-0.0262921,-0.140323,0.105219
-0.0258429,-0.138742,0.108931
-0.0266017,-0.145965,0.116993
-0.0261073,-0.144076,0.120848
-0.0256057,-0.142087,0.124651
-0.0261097,-0.147682,0.132975
-0.0255677,-0.145376,0.136867
-0.0250203,-0.142969,0.140695
-0.0244682,-0.140461,0.144458
-0.0249099,-0.145825,0.154109
-0.0243182,-0.142967,0.15794
-0.0291367,-0.184394,0.198635
-0.0240279,-0.144439,0.171935
-0.0241788,-0.147697,0.181808
-0.0243539,-0.151252,0.192629
-0.0228578,-0.140432,0.189445
-0.0221982,-0.13665,0.193116
-0.020138,-0.120276,0.182441
-0.0195438,-0.116678,0.185581
-0.00841069,-0.0224042,0.158196
-0.0083978,-0.0227116,0.177475
-0.00875644,-0.0278782,0.2364
-0.0286077,2.6256,0.94541
-0.0327633,2.62056,0.867677
-0.0369882,2.62289,0.793574
-0.0413082,2.63185,0.722158
-0.0454987,2.6301,0.64877
-0.0496345,2.62534,0.575738
-0.0537367,2.61955,0.503542
-0.0579564,2.62069,0.433331
-0.0621402,2.61994,0.363372
-0.0649632,2.55961,0.288217
-0.070633,2.62385,0.225161
-0.0746754,2.61757,0.155964
-0.0791995,2.62946,0.0875418
0.027095,-0.142586,0.046398
0.0273002,-0.142446,0.0501927
0.0274817,-0.142209,0.0539835
0.0276391,-0.141875,0.0577677
0.0277721,-0.141445,0.0615429
0.0278801,-0.14092,0.0653064
0.0279629,-0.140298,0.0690557
0.0280201,-0.139582,0.0727881
0.0304273,-0.148231,0.0787081
0.0304324,-0.147264,0.0826538
0.030409,-0.146197,0.0865733
0.027986,-0.135781,0.0874985
0.0302759,-0.143769,0.0943231
0.0298563,-0.139404,0.105685
0.025007,-0.120203,0.101019
0.0248076,-0.118693,0.104209
0.0245819,-0.117103,0.107358
0.0288782,-0.132282,0.120236
0.028558,-0.130278,0.12375
0.0456901,-0.172619,0.344433
0.000772355,-0.0235607,0.158271
-0.000123924,-0.0207234,0.158824
-0.000136775,-0.0204857,0.208356
0.00303378,-0.0298618,0.363158
0.119117,-0.17647,0.0535588
0.119218,-0.176028,0.0591263
0.12508,-0.183524,0.0656315
0.108054,-0.159546,0.0679326
0.102071,-0.150838,0.0714984
0.107683,-0.157997,0.0779793
0.107377,-0.157066,0.08297
0.106992,-0.156031,0.0879343
0.106526,-0.154894,0.0928688
0.10598,-0.153655,0.0977702
0.105354,-0.152317,0.102635
0.109749,-0.157694,0.110381
0.103863,-0.149342,0.112242
0.10802,-0.154378,0.12034
0.112563,-0.159889,0.12922
0.111439,-0.157888,0.134307
0.110228,-0.155786,0.139332
0.114292,-0.160607,0.148977
0.112845,-0.158198,0.154099
0.106083,-0.148889,0.154004
0.114839,-0.159767,0.169476
0.113052,-0.156942,0.174581
0.111175,-0.154018,0.179597
0.113628,-0.156674,0.189928
0.111495,-0.15344,0.194942
0.118731,-0.16218,0.212691
0.116226,-0.158475,0.217892
0.117708,-0.159845,0.229105
0.119354,-0.161412,0.241237
0.120691,-0.16258,0.253607
0.121291,-0.162813,0.265462
0.1261,-0.168308,0.285778
0.126357,-0.168091,0.298907
0.125885,-0.166967,0.311408
0.129202,-0.170543,0.332851
0.127932,-0.168431,0.345717
0.130156,-0.170631,0.367814
0.131408,-0.171623,0.38942
0.132358,-0.172238,0.412179
0.135418,-0.175418,0.443085
0.134606,-0.173875,0.465591
0.0118074,-0.0238775,0.226681
0.00947292,-0.0211049,0.237229
0.0140508,-0.0263463,0.373213
-0.050855,-0.00363877,0.370604
-0.0523841,-0.00363299,0.330799
-0.0598435,-0.00330457,0.329338
-0.0672632,-0.00300225,0.327681
-0.889398,0.0111283,0.939785
-0.898082,0.00986223,0.90238
-0.913575,0.00868227,0.872532
-0.927366,0.00742697,0.841814
-0.947928,0.0062191,0.817265
-0.959927,0.00484328,0.786073
-0.970945,0.00341894,0.754787
-0.973586,0.0018863,0.718314
-0.982524,0.000390018,0.687124
-0.99135,-0.0011355,0.656458
-0.998383,-0.0026963,0.62527
-0.0873221,-0.0375073,0.490535
-0.10045,-0.0422795,0.497625
-0.116169,-0.0480139,0.512974
-0.106731,-0.044878,0.43474
-0.0824803,-0.0364252,0.321258
-0.0709875,-0.0324583,0.264136
-0.0564274,-0.027345,0.206943
-0.0603617,-0.0288758,0.205255
-0.0642483,-0.0304036,0.203457
-0.0680846,-0.0319273,0.20155
-0.068033,-0.0320361,0.191516
-0.0715676,-0.0334695,0.189505
-0.0750472,-0.0348955,0.187394
-0.0784694,-0.036313,0.185186
-0.081832,-0.0377208,0.182881
-0.0851326,-0.0391177,0.180481
-0.0933165,-0.0423752,0.185269
-0.0966601,-0.0438219,0.182544
-0.128736,-0.0562613,0.217804
-0.156482,-0.0671556,0.243726
-0.161185,-0.0692623,0.239204
-0.16577,-0.0713409,0.234548
-0.176164,-0.0756991,0.236126
-0.174573,-0.0754061,0.224849
-0.185009,-0.0798366,0.225834
-0.182867,-0.079337,0.214655
-0.11675,-0.0534386,0.148338
-0.19063,-0.0831195,0.203995
-0.186797,-0.0819422,0.192622
-0.182552,-0.0805858,0.18157
-0.201236,-0.0884849,0.187195
-0.242403,-0.105586,0.206474
-0.596478,-0.250528,0.418
-0.613049,-0.25844,0.405709
-0.612928,-0.259542,0.383631
-0.2,-0.0944734,0.0736069
-0.18226,-0.0870847,0.0657189
-0.174353,-0.0839576,0.0597207
-0.165389,-0.0803332,0.0541294
-0.165433,-0.0806746,0.0493162
-0.156228,-0.0768924,0.0444996
-0.0359211,-0.0412805,0.545564
-0.0186851,-0.0258046,0.275406
-0.025358,-0.0319284,0.293267
-0.0247639,-0.0314745,0.253805
-0.0242285,-0.0310711,0.224353
-0.0258954,-0.032683,0.213559
-0.0290905,-0.0357101,0.212423
-0.032253,-0.0387262,0.211172
-0.0353807,-0.0417293,0.209807
-0.0384717,-0.0447172,0.208329
-0.0415237,-0.0476877,0.206738
-0.0445349,-0.0506387,0.205036
-0.0475031,-0.0535679,0.203225
-0.0659002,-0.0710227,0.245461
-0.075904,-0.0806719,0.259763
-0.0732155,-0.0783715,0.240127
-0.0767772,-0.0819891,0.237258
-0.0802718,-0.0855654,0.234257
-0.0912168,-0.0962823,0.247026
-0.094857,-0.100065,0.243489
-0.0903311,-0.0960192,0.224481
-0.0847358,-0.0909143,0.205146
-0.101203,-0.107127,0.225094
-0.113274,-0.119176,0.235586
-0.121436,-0.127493,0.238629
-0.124824,-0.131197,0.233957
-0.128111,-0.134825,0.229155
-0.105875,-0.113376,0.190613
-0.0793615,-0.0878327,0.144778
-0.0810548,-0.0897807,0.14165
-0.0770485,-0.086063,0.132393
-0.0785101,-0.0877846,0.129345
-0.0740762,-0.0836063,0.1206
-0.0753199,-0.0851104,0.117655
-0.0765042,-0.0865633,0.11466
-0.0721403,-0.0824091,0.107143
-0.0731326,-0.0836661,0.104259
-0.0796947,-0.0906044,0.105395
-0.0806355,-0.0918417,0.10222
-0.0693768,-0.0805789,0.0913343
-0.0765261,-0.0881758,0.0923368
-0.0830833,-0.0952098,0.0924668
-0.0968872,-0.109789,0.0957615
-0.0976073,-0.110875,0.0919148
-0.110882,-0.125045,0.0933722
-0.11821,-0.133091,0.0915406
-0.118804,-0.134127,0.086868
-0.112567,-0.127982,0.0801192
-0.112963,-0.128797,0.0756487
-0.113277,-0.129528,0.0711568
-0.120307,-0.137395,0.0679194
-0.113655,-0.130735,0.0621212
-0.11372,-0.13121,0.0575838
-0.120515,-0.138904,0.0535281
-0.113603,-0.131901,0.0484852
-0.00257289,-0.0198491,0.158951
-0.00547934,-0.0257342,0.177076
-0.0141735,-0.0439542,0.182107
-0.0199966,-0.0560619,0.208136
-0.0263871,-0.0694362,0.233537
-0.0284196,-0.0739102,0.231535
-0.0322055,-0.0820602,0.238514
-0.0342579,-0.0866635,0.236147
-0.0402328,-0.0995138,0.251408
-0.048402,-0.117081,0.273927
-0.0548818,-0.131229,0.286929
-0.0530772,-0.127938,0.266991
-0.0529895,-0.128272,0.254942
-0.055099,-0.133303,0.251241
-0.0523907,-0.128038,0.232101
-0.0516485,-0.126964,0.220526
-0.0470807,-0.118088,0.191191
-0.0428574,-0.10936,0.173042
-0.0414728,-0.106778,0.163441
-0.0366849,-0.0966844,0.146357
-0.0376147,-0.09914,0.143621
-0.0354362,-0.0947174,0.134174
-0.0362312,-0.0968843,0.131502
-0.0341227,-0.0925694,0.123152
-0.0347975,-0.0944743,0.120548
-0.0321468,-0.0888864,0.112067
-0.032705,-0.0905265,0.109576
-0.0332316,-0.0921084,0.10704
-0.0302977,-0.0857872,0.0992921
-0.0307202,-0.0871222,0.096898
-0.0311135,-0.0884008,0.094468
-0.0314774,-0.0896221,0.0920037
-0.0285959,-0.0832981,0.0856856
-0.0288746,-0.0843074,0.0833726
-0.0291262,-0.0852618,0.0810329
-0.0293509,-0.0861604,0.0786682
-0.0295485,-0.0870027,0.07628
-0.0297192,-0.087788,0.0738701
-0.029863,-0.0885155,0.0714401
-0.033327,-0.0972243,0.071264
-0.0371547,-0.106889,0.0708407
-0.0409673,-0.116605,0.0698895
-0.041017,-0.117246,0.0666501
-0.0443998,-0.126045,0.0647453
-0.0443805,-0.126564,0.0612444
-0.0443251,-0.126999,0.0577321
-0.044234,-0.127348,0.0542106
-0.0441076,-0.127612,0.0506826
-0.0476553,-0.137075,0.0473466
0.476506,2.68594,0.0712816
0.473444,2.69395,0.143004
0.468518,2.69124,0.21457
0.464958,2.6965,0.286902
0.462712,2.70965,0.360732
0.458305,2.71009,0.433843
0.453741,2.70957,0.50732
0.448862,2.70709,0.580996
0.443521,2.70169,0.6546
0.439571,2.70486,0.730919
0.435129,2.70497,0.807515
0.430502,2.70389,0.88484
0.425401,2.69972,0.962271
0.00495437,-0.0236062,0.24617
0.00550517,-0.01652,0.140152
0.00455379,-0.130904,0.127639
0.0047343,-0.133027,0.124186
0.00492277,-0.13506,0.120678
0.0051188,-0.137,0.117119
0.00532194,-0.138845,0.113509
0.00553174,-0.140595,0.109852
0.00580274,-0.133074,0.102173
0.00601022,-0.134529,0.0986711
0.00622264,-0.135891,0.0951317
0.00645063,-0.127701,0.0883123
0.00665637,-0.128793,0.0849546
0.00686546,-0.129797,0.0815693
0.00707747,-0.130712,0.0781585
0.00729196,-0.131537,0.0747247
0.00750851,-0.132271,0.0712701
0.00772666,-0.132914,0.0677972
0.00794599,-0.133466,0.0643084
0.00816604,-0.133925,0.0608059
0.00838636,-0.134293,0.0572923
0.00860652,-0.134568,0.0537699
0.00882605,-0.134751,0.0502412
0.00904453,-0.13484,0.0467085
-0.661864,3.41109,0.0899863
-0.599256,3.06558,0.167226
-0.605099,3.06922,0.249539
-0.47551,2.39903,0.269228
-0.723237,3.60146,0.479271
-0.730257,3.60634,0.578006
-0.736757,3.60859,0.677359
-0.742918,3.60915,0.777454
-0.748323,3.60607,0.877854
-0.753354,3.60125,0.978898
0.0127485,-0.0192705,0.285485
0.0132809,-0.0208918,0.246093
0.0128392,-0.0193231,0.197896
0.0572117,-0.152238,0.353361
0.0622687,-0.164848,0.32359
0.0598325,-0.142042,0.125517
0.05796,-0.136321,0.117478
0.0588324,-0.137969,0.113579
0.0564317,-0.130921,0.105685
0.0571923,-0.132283,0.101936
0.0579223,-0.133549,0.098148
0.058621,-0.134721,0.0943229
0.0592874,-0.135797,0.0904638
0.0529835,-0.118821,0.0811443
0.0535054,-0.119589,0.0777305
0.0539973,-0.120271,0.0742939
0.0544586,-0.120868,0.070837
0.0621106,-0.139721,0.0707489
0.0625686,-0.140211,0.0667411
0.0629894,-0.140602,0.062718
0.0596794,-0.131647,0.0577674
0.0637174,-0.141088,0.0546372
0.0640234,-0.141183,0.0505849
0.06429,-0.141178,0.0465285
0.0266596,-0.0221376,0.401885
0.0236554,-0.018395,0.284728
0.0413798,-0.0396794,0.369549
0.144308,-0.157672,0.447358
0.144981,-0.157926,0.424209
0.141935,-0.15388,0.393596
0.141445,-0.152803,0.371963
0.143607,-0.154775,0.358107
0.138145,-0.148011,0.328847
0.135716,-0.144748,0.308266
0.136358,-0.144995,0.295152
0.13664,-0.144831,0.282191
0.136565,-0.144264,0.269404
0.13659,-0.143811,0.25754
0.140486,-0.147703,0.252278
0.139513,-0.146123,0.239919
0.138199,-0.144172,0.227803
0.137055,-0.142422,0.216603
0.140258,-0.145495,0.211373
0.138092,-0.14262,0.199863
0.141011,-0.145357,0.194616
0.13833,-0.141934,0.183522
0.135907,-0.138813,0.173313
0.138365,-0.14103,0.168187
0.145987,-0.148841,0.167552
0.154294,-0.157341,0.166912
0.156673,-0.159388,0.161104
0.165071,-0.167895,0.15961
0.179126,-0.182413,0.161307
0.205962,-0.210497,0.169855
0.233299,-0.238932,0.176438
0.248206,-0.253982,0.174171
0.244352,-0.24907,0.161648
0.1705,-0.170323,0.11844
0.146164,-0.144163,0.101645
0.219016,-0.220068,0.122253
0.240273,-0.241561,0.120409
0.248752,-0.249603,0.113384
0.25032,-0.250415,0.104138
0.271674,-0.271698,0.0989175
0.333164,-0.334251,0.0987854
0.395687,-0.397462,0.0941793
0.470975,-0.473349,0.0860684
0.676439,-0.681761,0.0790839
0.711565,-0.715333,0.0544033
-0.122176,0.0225743,0.701895
-0.0482498,0.0128621,0.350523
0.678978,-0.00824687,0.0467204
-0.673717,-0.113973,0.370397
-0.227696,-0.0348323,0.169516
-0.215826,-0.0330233,0.1705
-0.204074,-0.0311967,0.170945
-0.185039,-0.0279663,0.165955
-0.197192,-0.0305703,0.18157
-0.178452,-0.0273218,0.175576
-0.174978,-0.0269484,0.180254
-0.179015,-0.0280217,0.191132
-0.16768,-0.0260991,0.189327
-0.128137,-0.0185701,0.160929
-0.145705,-0.0222797,0.184236
-0.128861,-0.0191393,0.174608
-0.145014,-0.0226225,0.199005
-0.140966,-0.0220366,0.20279
-0.130462,-0.020109,0.198862
-0.126429,-0.0194886,0.202261
-0.128271,-0.0200836,0.213484
-0.123867,-0.019368,0.216821
-0.113841,-0.0174432,0.211798
-0.109492,-0.0167008,0.21475
-0.194451,-0.0352212,0.366798
-0.214421,-0.0398903,0.422087
-0.218612,-0.0411676,0.454029
-0.190714,-0.0353707,0.42496
-0.193058,-0.0362115,0.456079
-0.170911,-0.0315678,0.434584
-0.178759,-0.0336273,0.483343
-0.174432,-0.0329417,0.506622
-0.108844,-0.0181918,0.355572
-0.100844,-0.0165251,0.358349
-0.0900155,-0.0141731,0.351322
-0.131028,-0.0239376,0.540986
-0.0962585,-0.0159473,0.449978
-0.107517,-0.0187856,0.557049
-0.168088,-0.0970858,0.0451349
-0.175486,-0.102086,0.050478
-0.208102,-0.122964,0.0579561
-0.240414,-0.143799,0.0674636
-0.239594,-0.143812,0.0747869
-0.254507,-0.153815,0.084631
-0.278262,-0.169521,0.0971897
-0.244449,-0.148515,0.0984666
-0.258568,-0.158124,0.109945
-0.237443,-0.14616,0.128061
-0.242461,-0.149961,0.138138
-0.225109,-0.139172,0.139166
-0.237553,-0.147838,0.152926
-0.227926,-0.142043,0.15674
-0.181015,-0.111591,0.139966
-0.149392,-0.0910508,0.128592
-0.139955,-0.0851143,0.12857
-0.13794,-0.0840866,0.132826
-0.135838,-0.0829911,0.137021
-0.140712,-0.0865732,0.146405
-0.138314,-0.0852765,0.150692
-0.141958,-0.0880562,0.160027
-0.139267,-0.0865536,0.164357
-0.136488,-0.0849793,0.168605
-0.15858,-0.100391,0.19741
-0.16366,-0.104619,0.220448
-0.170953,-0.110034,0.238594
-0.155536,-0.0997475,0.230367
-0.145697,-0.0932674,0.227861
-0.136094,-0.0869061,0.22487
-0.142641,-0.0918058,0.244282
-0.133038,-0.0853923,0.240859
-0.133609,-0.0861057,0.252879
-0.128973,-0.0831389,0.256965
-0.119664,-0.0768341,0.252646
-0.089461,-0.0556057,0.207547
-0.0896753,-0.0559663,0.217932
-0.101624,-0.0647418,0.254473
-0.0897096,-0.0564084,0.240823
-0.0675014,-0.0405867,0.199793
-0.0641221,-0.0382947,0.201794
-0.0607091,-0.035962,0.203688
-0.0572649,-0.0335901,0.205472
-0.053792,-0.0311805,0.207146
-0.0529586,-0.0306919,0.218146
-0.0492327,-0.0280687,0.219679
-0.0454843,-0.0254106,0.221093
-0.0437697,-0.0242424,0.232053
-0.0702593,-0.0440522,0.393853
-0.0469262,-0.0267978,0.300952
-0.03863,-0.0206908,0.282591
-0.0371542,-0.0196687,0.312301
-0.0503147,-0.0296767,0.496791
-0.111251,-0.146701,0.0457043
-0.110961,-0.146802,0.0505203
-0.110599,-0.1468,0.0553322
-0.110165,-0.146693,0.0601367
-0.10966,-0.146481,0.0649305
-0.109085,-0.146166,0.0697103
-0.10844,-0.145746,0.0744728
-0.107727,-0.145222,0.0792147
-0.106945,-0.144594,0.0839329
-0.0957042,-0.128622,0.0840677
-0.0894647,-0.119899,0.085596
-0.0886401,-0.119109,0.0894941
-0.0824523,-0.110367,0.0902091
-0.0815809,-0.109467,0.0937955
-0.0754758,-0.100752,0.0937035
-0.0745746,-0.0997662,0.0969775
-0.0736296,-0.0987068,0.100215
-0.0726415,-0.0975744,0.103415
-0.0716114,-0.0963696,0.106575
-0.0705401,-0.0950932,0.109692
-0.0694287,-0.0937458,0.112764
-0.0729265,-0.0994351,0.12107
-0.0716492,-0.0978376,0.124267
-0.0703321,-0.0961666,0.127409
-0.0646013,-0.087664,0.124564
-0.0633043,-0.085975,0.127382
-0.0661528,-0.0907236,0.136487
-0.0687656,-0.0951371,0.145934
-0.101738,-0.147154,0.207603
-0.103045,-0.149746,0.219158
-0.104084,-0.15193,0.23097
-0.101201,-0.147916,0.235724
-0.0911899,-0.132545,0.225397
-0.0819284,-0.118258,0.215015
-0.0793475,-0.114562,0.218718
-0.0703493,-0.100529,0.206356
-0.0651694,-0.092551,0.202192
-0.0628302,-0.0891111,0.205096
-0.0630074,-0.0897322,0.21547
-0.0737494,-0.107575,0.260222
-0.0731862,-0.107055,0.272251
-0.0698895,-0.102043,0.275563
-0.0619146,-0.0892862,0.260838
-0.0588213,-0.084508,0.263603
-0.0517773,-0.0731379,0.24881
-0.0469524,-0.0653805,0.241816
-0.0389374,-0.0522332,0.216707
-0.0413987,-0.056566,0.245744
-0.0341222,-0.0445325,0.219863
-0.0317033,-0.0406201,0.221261
-0.0292794,-0.0366699,0.222538
-0.026852,-0.0326846,0.223693
-0.0244231,-0.0286669,0.224726
-0.0219943,-0.0246195,0.225634
-0.0276277,-0.0344205,0.332209
-0.0479331,0.00121336,0.350841
-0.0507096,0.00158938,0.320961
-0.0956034,-0.0289789,0.459702
-0.118203,-0.0344298,0.503315
-0.0789314,-0.0253789,0.323517
-0.0886755,-0.0278275,0.329817
-0.0991106,-0.0304743,0.336719
-0.143745,-0.0413885,0.433803
-0.0813814,-0.0265181,0.250525
-0.0750908,-0.0251233,0.221728
-0.0995966,-0.031277,0.262926
-0.0795018,-0.0264756,0.208445
-0.0747987,-0.0254416,0.189505
-0.0784134,-0.0264786,0.187394
-0.0819701,-0.0275135,0.185186
-0.0902169,-0.0297533,0.190429
-0.0888999,-0.0295729,0.180481
-0.097391,-0.031916,0.185269
-0.100873,-0.0329886,0.182544
-0.104281,-0.0340541,0.179723
-0.113894,-0.0367626,0.184415
-0.129627,-0.0411231,0.195358
-0.133332,-0.042335,0.191751
-0.143771,-0.0453646,0.195114
-0.140451,-0.0447192,0.184236
-0.143861,-0.0458893,0.180334
-0.119293,-0.0394289,0.151659
-0.176401,-0.0556431,0.186341
-0.20243,-0.0631955,0.1985
-0.190269,-0.0601423,0.18157
-0.209705,-0.0659513,0.187195
-0.34847,-0.105661,0.267607
-0.798514,-0.234648,0.525
-0.785456,-0.232288,0.489212
-0.787437,-0.234226,0.463079
-0.236581,-0.0805936,0.0773922
-0.190687,-0.0666393,0.0657189
-0.172977,-0.0614007,0.0589361
-0.173179,-0.0617729,0.0541294
-0.163735,-0.0590742,0.0490544
-0.155125,-0.0566097,0.0444996
-0.0331302,-0.0310802,0.459071
-0.0238669,-0.0247037,0.294235
-0.0253799,-0.0258292,0.264639
-0.0315609,-0.030242,0.273458
-0.0312225,-0.0300882,0.242925
-0.0298005,-0.0291665,0.213559
-0.0333509,-0.0317677,0.212423
-0.0368675,-0.0343622,0.211172
-0.040348,-0.0369482,0.209807
-0.0437901,-0.0395237,0.208329
-0.0445511,-0.0401871,0.198347
-0.0505496,-0.0446359,0.205036
-0.0538625,-0.0471688,0.203225
-0.0571279,-0.0496837,0.201304
-0.0603437,-0.0521787,0.199276
-0.0824894,-0.0685426,0.240127
-0.0864776,-0.0716839,0.237258
-0.0903939,-0.0747926,0.234257
-0.0770691,-0.0651767,0.198487
-0.0980012,-0.0809027,0.227866
-0.101687,-0.0838995,0.224481
-0.114599,-0.0938038,0.236009
-0.11842,-0.0969628,0.23207
-0.127358,-0.103989,0.235586
-0.13114,-0.107171,0.23122
-0.134819,-0.110295,0.226726
-0.132744,-0.10907,0.215059
-0.125076,-0.103575,0.197473
-0.128047,-0.106174,0.193173
-0.107321,-0.0906159,0.16354
-0.103432,-0.0879073,0.153559
